TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
361.8614501953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.95404052734375;361.8614501953125;0.90740966796875;361.8614501953125;-0.90740966796875;0.0
361.8614501953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;360.95404052734375;361.8614501953125;0.90740966796875;361.8614501953125;-0.90740966796875;0.0
369.40472412109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;366.1989440917969;369.40472412109375;3.205780029296875;369.40472412109375;-3.205780029296875;0.0
369.18817138671875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.9748840332031;369.18817138671875;3.213287353515625;369.18817138671875;-3.213287353515625;0.0
367.8119812011719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.11187744140625;367.8119812011719;2.700103759765625;367.8119812011719;-2.700103759765625;0.0
368.8150329589844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;365.7165222167969;368.8150329589844;3.0985107421875;368.8150329589844;-3.0985107421875;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
353.8558044433594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;359.2023620605469;353.8558044433594;-5.3465576171875;353.8558044433594;5.3465576171875;0.0
361.1226806640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;364.23040771484375;361.1226806640625;-3.10772705078125;361.1226806640625;3.10772705078125;0.0
349.5309753417969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;356.195556640625;349.5309753417969;-6.664581298828125;349.5309753417969;6.664581298828125;0.0
331.97601318359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;343.8815002441406;331.97601318359375;-11.905487060546875;331.97601318359375;11.905487060546875;0.0
329.38531494140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342.1349792480469;329.38531494140625;-12.749664306640625;329.38531494140625;12.749664306640625;0.0
331.6064758300781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;343.6221008300781;331.6064758300781;-12.015625;331.6064758300781;12.015625;0.0
334.0230712890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345.2860107421875;334.0230712890625;-11.262939453125;334.0230712890625;11.262939453125;0.0
334.6686706542969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;345.72821044921875;334.6686706542969;-11.059539794921875;334.6686706542969;11.059539794921875;0.0
337.7241516113281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.87994384765625;337.7241516113281;-10.155792236328125;337.7241516113281;10.155792236328125;0.0
339.2132568359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;348.9411926269531;339.2132568359375;-9.727935791015625;339.2132568359375;9.727935791015625;0.0
