TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
378.7844543457031;0.0;0.0;0.0;0.0;0.0;0.0;-0.06729272;0.0;0.067292720079422;355.78506830007046;378.7844543457031;22.99938604563266;378.7844543457031;-23.066678765712084;0.0
371.08856201171875;0.0;0.0;0.0;0.0;0.0;0.0;-0.09451654;0.0;0.09451653808355331;355.78506830007046;371.08856201171875;15.303493711648287;371.08856201171875;-15.39801024973184;0.0
368.9715576171875;0.0;0.0;0.0;0.0;0.0;0.0;-0.100805506;0.0;0.10080550611019135;355.78506830007046;368.9715576171875;13.186489317117037;368.9715576171875;-13.287294823227228;0.0
363.66302490234375;0.0;0.0;0.0;0.0;0.0;0.0;-0.10554125;0.0;0.10554125159978867;355.7020634622728;363.66302490234375;7.960961440070946;363.66302490234375;-8.066502691670735;0.0
362.4359130859375;0.0;0.0;0.0;0.0;0.0;0.0;-0.10585162;0.0;0.10585162043571472;355.7020634622728;362.4359130859375;6.733849623664696;362.4359130859375;-6.839701244100411;0.0
362.28863525390625;0.0;0.0;0.0;0.0;0.0;0.0;-0.1057117;0.0;0.10571169853210449;355.7020634622728;362.28863525390625;6.586571791633446;362.28863525390625;-6.692283490165551;0.0
358.317626953125;0.0;0.0;0.0;0.0;0.0;0.0;-0.11196141;0.0;0.11196140944957733;353.8079729795111;358.317626953125;4.509653973613922;358.317626953125;-4.621615383063499;0.0
352.7894287109375;0.0;0.0;0.0;0.0;0.0;0.0;-0.12466343;0.0;0.12466342747211456;353.8079729795111;352.7894287109375;-1.018544268573578;352.7894287109375;0.8938808411014634;0.0
361.8471374511719;0.0;0.0;0.0;0.0;0.0;0.0;-0.10518126;0.0;0.1051812618970871;355.7020634622728;361.8471374511719;6.145073988899071;361.8471374511719;-6.250255250796158;0.0
361.8471374511719;0.0;0.0;0.0;0.0;0.0;0.0;-0.10518126;0.0;0.1051812618970871;355.7020634622728;361.8471374511719;6.145073988899071;361.8471374511719;-6.250255250796158;0.0
371.8274841308594;0.0;0.0;0.0;0.0;0.0;0.0;-0.09389138;0.0;0.09389138221740723;355.78506830007046;371.8274841308594;16.04241583078891;371.8274841308594;-16.13630721300632;0.0
371.3840637207031;0.0;0.0;0.0;0.0;0.0;0.0;-0.09427549;0.0;0.09427548944950104;355.78506830007046;371.3840637207031;15.598995420632662;371.3840637207031;-15.693270910082163;0.0
369.759033203125;0.0;0.0;0.0;0.0;0.0;0.0;-0.09526087;0.0;0.0952608734369278;355.78506830007046;369.759033203125;13.973964903054537;369.759033203125;-14.069225776491464;0.0
370.89154052734375;0.0;0.0;0.0;0.0;0.0;0.0;-0.0946751;0.0;0.09467510133981705;355.78506830007046;370.89154052734375;15.106472227273287;370.89154052734375;-15.201147328613104;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.030683154;0.0;0.030683154240250587;0.0;0.0;0.0;0.0;-0.030683154240250587;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.029596176;0.0;0.029596175998449326;0.0;0.0;0.0;0.0;-0.029596175998449326;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.008345605;0.0;0.008345604874193668;0.0;0.0;0.0;0.0;-0.008345604874193668;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.016023412;0.0;0.016023412346839905;0.0;0.0;0.0;0.0;-0.016023412346839905;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.04646028;0.0;0.04646027833223343;0.0;0.0;0.0;0.0;-0.04646027833223343;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.052363623;0.0;0.052363622933626175;0.0;0.0;0.0;0.0;-0.052363622933626175;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.017025808;0.0;0.01702580787241459;0.0;0.0;0.0;0.0;-0.01702580787241459;0.0
