TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
810.560791015625;210.30993221192674;214.27132382591557;3.9613916139888374;-7.869595304586463e-05;0.0;7.869595304586463e-05;198.2510411061999;202.21243272018873;3.9613916139888374;390.1156428555318;394.0770344695207;3.9613916139888943;810.560791015625;-11.884253537919676;0.0
807.9918212890625;210.3657852102299;214.83158188810793;4.465796677878046;-7.628694425516427e-05;0.0;7.628694425516427e-05;197.25133488903236;201.7171315669104;4.465796677878046;386.977311156166;391.4431078340441;4.465796677878075;807.9918212890625;-13.397466320578474;0.0
809.6344604492188;210.30993221192674;214.26395261256204;3.954020400635301;-7.903662719817948e-05;0.0;7.903662719817948e-05;197.34682417985428;201.30084458048958;3.954020400635301;390.1156428555318;394.0696632561671;3.9540204006352724;809.6344604492188;-11.86214023853313;0.0
813.9180908203125;210.30993221192674;213.57607827631054;3.266146064383804;-7.805843709888476e-05;0.0;7.805843709888476e-05;199.91051668230816;203.17666274669196;3.266146064383804;393.89920373292625;397.16534979731006;3.266146064383804;813.9180908203125;-9.798516251588467;0.0
802.4150390625;210.33126285911766;214.5306928291078;4.199429969990149;-7.367086761619515e-05;0.0;7.367086761619515e-05;198.0753053005234;202.27473527051356;4.199429969990149;381.41018099288857;385.60961096287866;4.199429969990092;802.4150390625;-12.59836358083794;0.0
794.3935546875;205.74389000840776;213.69968656417115;7.955796555763385;-6.869906533840687e-05;0.0;6.869906533840687e-05;192.04063254453183;199.99642910029525;7.955796555763413;372.74164246727025;380.69743902303367;7.955796555763413;794.3935546875;-23.86745836635555;0.0
788.357177734375;203.3682268436463;209.76028158561576;6.392054741969446;-8.183090801844317e-05;0.0;8.183090801844317e-05;193.07114419755015;199.4631989395196;6.392054741969446;372.74164246727025;379.1336972092397;6.392054741969446;788.357177734375;-19.176246056816353;0.0
791.3529663085938;204.8327564000634;212.09288769788859;7.260131297825183;-7.70546933229675e-05;0.0;7.70546933229675e-05;191.99817354778457;199.25830484560976;7.260131297825183;372.74164246727025;380.00177376509544;7.260131297825183;791.3529663085938;-21.78047094816884;0.0
423.47802734375;210.02251869171033;217.96405415740261;7.941535465692283;-6.530149045455824e-05;0.0;6.530149045455824e-05;197.57243772065507;205.51397318634736;7.941535465692283;4.591120249785382;0.0;-4.591120249785382;423.47802734375;-11.292015983089641;0.0
425.91461181640625;210.27633277985456;219.66861651642145;9.392283736566895;-6.508224433493148e-05;0.0;6.508224433493148e-05;196.85371156341793;206.24599529998483;9.392283736566895;4.591120249785382;0.0;-4.591120249785382;425.91461181640625;-14.19351230559272;0.0
422.44329833984375;209.89104268472389;217.25477670496196;7.36373402023807;-6.530149045455824e-05;0.0;6.530149045455824e-05;197.82478761464375;205.18852163488182;7.36373402023807;4.591120249785382;0.0;-4.591120249785382;422.44329833984375;-10.136413092181215;0.0
426.8063049316406;210.27633277985456;220.17013040913295;9.893797629278396;-6.501299959625177e-05;0.0;6.501299959625177e-05;196.7423768932293;206.6361745225077;9.893797629278396;4.591120249785382;0.0;-4.591120249785382;426.8063049316406;-15.196540021770943;0.0
438.2904357910156;210.46306245394567;221.87814724753457;11.415084793588903;-8.73530829197289e-05;0.0;8.73530829197289e-05;204.99720374989212;216.41228854348103;11.415084793588903;4.591120249785382;0.0;-4.591120249785382;438.2904357910156;-18.23913669047539;0.0
438.11041259765625;210.46306245394567;221.78813565085488;11.325073196909216;-8.73530829197289e-05;0.0;8.73530829197289e-05;204.99720374989212;216.32227694680134;11.325073196909216;4.591120249785382;0.0;-4.591120249785382;438.11041259765625;-18.059113497116016;0.0
436.5771789550781;210.45081385923126;221.94933620794382;11.498522348712555;-8.520427918619598e-05;0.0;8.520427918619598e-05;203.12932039842173;214.62784274713428;11.498522348712555;4.591120249785382;0.0;-4.591120249785382;436.5771789550781;-18.406009651918907;0.0
437.2109680175781;210.5170582949037;222.29935295703004;11.782294662126333;-8.493561267044367e-05;0.0;8.493561267044367e-05;203.12932039842173;214.91161506054806;11.782294662126333;4.591120249785382;0.0;-4.591120249785382;437.2109680175781;-18.973554010079965;0.0
437.6690673828125;210.5170582949037;221.9705889031971;11.453530608293391;-8.747369193617565e-05;0.0;8.747369193617565e-05;204.24494787132198;215.69847847961537;11.453530608293391;4.591120249785382;0.0;-4.591120249785382;437.6690673828125;-18.31602844049337;0.0
442.2093200683594;210.85807285303187;222.71288700316936;11.854814150137486;-8.687746002459142e-05;0.0;8.687746002459142e-05;207.64161891505253;219.49643306519002;11.854814150137486;5.240396597997859;0.0;-5.240396597997859;442.2093200683594;-18.46931857973715;0.0
440.762451171875;210.85807285303187;222.6610084467486;11.80293559371674;-8.148561490943051e-05;0.0;8.148561490943051e-05;206.29850713140962;218.10144272512636;11.80293559371674;5.240396597997859;0.0;-5.240396597997859;440.762451171875;-18.365556075050563;0.0
442.1517028808594;210.85807285303187;222.65796680361348;11.799893950581605;-8.687746002459142e-05;0.0;8.687746002459142e-05;207.6938421266643;219.4937360772459;11.799893950581605;5.240396597997859;0.0;-5.240396597997859;442.1517028808594;-18.359478180625388;0.0
427.0777893066406;210.29406494208294;220.76852671468723;10.474461772604286;-6.501299959625177e-05;0.0;6.501299959625177e-05;195.8348008193491;206.3092625919534;10.474461772604286;4.591120249785382;0.0;-4.591120249785382;427.0777893066406;-16.35786830842278;0.0
415.28118896484375;203.4068470687583;209.34305827476086;5.936211206002554;-7.165776379796127e-05;0.0;7.165776379796127e-05;200.00191948408033;205.9381306900829;5.936211206002554;4.591120249785382;0.0;-4.591120249785382;415.28118896484375;-7.281373819983514;0.0
417.4737243652344;204.83542020633888;212.26971838502334;7.4342981786844575;-6.293900836563266e-05;0.0;6.293900836563266e-05;197.76970780152658;205.20400598021104;7.4342981786844575;4.591120249785382;0.0;-4.591120249785382;417.4737243652344;-10.277539046591869;0.0
410.2590637207031;200.83141370616912;202.32472555288103;1.4933118467119186;-7.20158360104648e-05;0.0;7.20158360104648e-05;206.44102632111014;207.93433816782206;1.4933118467119186;4.591120249785382;0.0;-4.591120249785382;410.2590637207031;1.6044245405255424;0.0
768.799072265625;200.45246751979707;203.67260558212925;3.2201380623321825;-7.187019232920515e-05;0.0;7.187019232920515e-05;206.44102632111014;209.66116438344233;3.2201380623321825;352.24516423772116;355.4653023000534;3.2201380623322393;768.799072265625;-9.660486057189019;0.0
572.461181640625;0.0;0.0;0.0;-6.957026755593933e-05;0.0;6.957026755593933e-05;205.02085950310308;213.99373600906733;8.972876505964251;349.4945691255934;358.4674456315576;8.972876505964223;572.461181640625;-17.945822582196115;0.0
560.9884643554688;0.0;0.0;0.0;-8.413172809955572e-05;0.0;8.413172809955572e-05;199.55751800097903;205.88446237641313;6.3269443754340955;348.77705760362153;355.1040019790556;6.3269443754340955;560.9884643554688;-12.653972882596236;0.0
592.9917602539062;0.0;0.0;0.0;-6.533943673449524e-05;0.0;6.533943673449524e-05;197.9258559393661;219.84990218401043;21.92404624464433;351.21781182525154;373.1418580698959;21.92404624464433;592.9917602539062;-43.848157828725334;0.0
594.7283935546875;0.0;0.0;0.0;-6.530149045455824e-05;0.0;6.530149045455824e-05;197.68175358076934;223.40149703230625;25.719743451536914;345.6071530708444;371.3268965223813;25.719743451536885;594.7283935546875;-51.43955220456428;0.0
592.2411499023438;0.0;0.0;0.0;-6.533943673449524e-05;0.0;6.533943673449524e-05;198.09256590838507;219.55795199273862;21.465386084353554;351.21781182525154;372.6831979096051;21.465386084353554;592.2411499023438;-42.930837508143895;0.0
593.4852905273438;0.0;0.0;0.0;-6.533943673449524e-05;0.0;6.533943673449524e-05;197.82478761464375;220.046133158368;22.221345543724254;351.21781182525154;373.43915736897577;22.221345543724226;593.4852905273438;-44.442756426885126;0.0
597.8718872070312;0.0;0.0;0.0;-6.508224433493148e-05;0.0;6.508224433493148e-05;197.09576494209475;223.23741470641392;26.14164976431917;348.4928227362982;374.63447250061733;26.14164976431914;597.8718872070312;-52.2833646108827;0.0
603.116943359375;0.0;0.0;0.0;-6.764480107883484e-05;0.0;6.764480107883484e-05;196.1551608527201;221.90640104807096;25.751240195350874;355.4593021159531;381.210542311304;25.751240195350874;603.116943359375;-51.502548035502855;0.0
607.3380737304688;0.0;0.0;0.0;-6.389553705521751e-05;0.0;6.389553705521751e-05;199.45613978594162;223.54085838062673;24.084718594685114;359.7124967551569;383.797215349842;24.084718594685114;607.3380737304688;-48.169501084907324;0.0
608.3035888671875;0.0;0.0;0.0;-6.651519253167497e-05;0.0;6.651519253167497e-05;199.436242629068;224.13744120240867;24.701198573340662;359.4649490914382;384.16614766477886;24.701198573340662;608.3035888671875;-49.40246366187387;0.0
596.9054565429688;0.0;0.0;0.0;-6.790300766379637e-05;0.0;6.790300766379637e-05;197.09576494209475;222.75419937438264;25.65843443228789;348.4928227362982;374.1512571685861;25.65843443228789;596.9054565429688;-51.31693676758346;0.0
594.5614013671875;0.0;0.0;0.0;-6.530149045455824e-05;0.0;6.530149045455824e-05;197.68175358076934;223.31800093855625;25.636247357786914;345.6071530708444;371.2434004286313;25.636247357786885;594.5614013671875;-51.27256001706428;0.0
604.031494140625;0.0;0.0;0.0;-7.03944840218501e-05;0.0;7.03944840218501e-05;196.36728382142556;221.60024668155455;25.232962860128993;357.1982845989414;382.4312474590704;25.232962860128964;604.031494140625;-50.46599611474198;0.0
587.787841796875;0.0;0.0;0.0;-5.8550425954824384e-05;0.0;5.8550425954824384e-05;192.02045261237416;218.9231678536893;26.90271524131515;341.9619587018705;368.86467394318566;26.90271524131515;587.787841796875;-53.80548903305635;0.0
574.9395141601562;0.0;0.0;0.0;-6.477590275159493e-05;0.0;6.477590275159493e-05;186.53065826116082;208.5425554074503;22.01189714628947;344.3850616064165;366.396958752706;22.01189714628947;574.9395141601562;-44.02385906848167;0.0
572.8834838867188;0.0;0.0;0.0;-6.220713830320004e-05;0.0;6.220713830320004e-05;185.51608063695733;203.02121726304765;17.50513662609032;352.35712999758084;369.86226662367113;17.50513662609029;572.8834838867188;-35.01033545931887;0.0
577.8561401367188;0.0;0.0;0.0;-5.899035387858728e-05;0.0;5.899035387858728e-05;188.26248943112796;213.05574657652625;24.793257145398286;340.00713641479416;364.80039356019245;24.793257145398286;577.8561401367188;-49.58657328115055;0.0
589.186279296875;0.0;0.0;0.0;-6.130010889783958e-05;0.0;6.130010889783958e-05;192.83385914822176;219.15959863011898;26.325739481897216;343.70094118485883;370.026680666756;26.325739481897187;589.186279296875;-52.65154026390337;0.0
583.1012573242188;0.0;0.0;0.0;-5.88090953762613e-05;0.0;5.88090953762613e-05;190.68189549753342;218.44365220566652;27.761756708133106;336.89584841041915;364.6576051185522;27.761756708133078;583.1012573242188;-55.52357222536159;0.0
591.8735961914062;0.0;0.0;0.0;-6.33392484757902e-05;0.0;6.33392484757902e-05;196.1009332149886;220.87968803266028;24.778754817671683;346.2151533410743;370.99390815874597;24.778754817671654;591.8735961914062;-49.557572974591835;0.0
588.49365234375;0.0;0.0;0.0;-6.130010889783958e-05;0.0;6.130010889783958e-05;192.74250640066123;218.7676087797762;26.02510237911497;343.70094118485883;369.7260435639738;26.02510237911497;588.49365234375;-52.05026605833882;0.0
580.4262084960938;0.0;0.0;0.0;-5.889983664852458e-05;0.0;5.889983664852458e-05;189.58625954658515;217.5084943602317;27.922234813646554;334.9954793222156;362.9177141358621;27.922234813646526;580.4262084960939;-55.84452852712968;1.1368683772161603e-13
582.7943725585938;0.0;0.0;0.0;-5.88090953762613e-05;0.0;5.88090953762613e-05;190.29541159142588;219.04715241390204;28.751740822476165;334.9954793222156;363.74722014469177;28.751740822476165;582.7943725585938;-57.50354045404765;0.0
585.8455810546875;0.0;0.0;0.0;-5.8594344142725685e-05;0.0;5.8594344142725685e-05;192.04261748098622;219.13044873365615;27.08783125266993;339.62730106836136;366.7151323210313;27.087831252669957;585.8455810546875;-54.1757210996841;0.0
573.2513427734375;0.0;0.0;0.0;-6.217458465591804e-05;0.0;6.217458465591804e-05;185.51608063695733;202.48541381365624;16.96933317669891;353.7965957830824;370.7659289597813;16.96933317669891;573.2513427734375;-33.93872852798245;0.0
570.0311279296875;0.0;0.0;0.0;-6.527676155508525e-05;0.0;6.527676155508525e-05;182.91825394720271;200.2961259396547;17.377871992451986;352.35712999758084;369.7350019900328;17.377871992451958;570.0311279296875;-34.75580926166549;0.0
576.3685913085938;0.0;0.0;0.0;-5.903062972408071e-05;0.0;5.903062972408071e-05;188.4294803272235;212.39546761051156;23.965987283288058;340.00713641479416;363.9731236980822;23.96598728328803;576.3685913085938;-47.93203359720587;0.0
567.5302734375;0.0;0.0;0.0;-6.54764031932892e-05;0.0;6.54764031932892e-05;182.91825394720271;199.04569869356095;16.127444746358236;352.35712999758084;368.48457474393905;16.127444746358208;567.5302734375;-32.25495496911958;0.0
559.3203125;0.0;0.0;0.0;-6.312118764491674e-05;0.0;6.312118764491674e-05;180.61315435881937;195.0636915103062;14.450537151486827;349.80608383820703;364.25662098969383;14.450537151486799;559.3203125;-28.90113742416122;0.0
569.187744140625;0.0;0.0;0.0;-6.538118352254744e-05;0.0;6.538118352254744e-05;182.91825394720271;199.87443404512345;16.956180097920736;352.35712999758084;369.31331009550155;16.956180097920708;569.187744140625;-33.91242557702503;0.0
558.7989501953125;0.0;0.0;0.0;-6.312118764491674e-05;0.0;6.312118764491674e-05;180.42927355835116;194.71106995772828;14.281796399377129;349.80608383820703;364.08788023758416;14.281796399377129;558.7989501953125;-28.563655919941993;0.0
560.6207275390625;0.0;0.0;0.0;-6.573925573505102e-05;0.0;6.573925573505102e-05;180.61315435881937;195.71389902983745;15.100744671018077;349.80608383820703;364.9068285092251;15.100744671018049;560.6207275390625;-30.201555081291872;0.0
561.699462890625;0.0;0.0;0.0;-6.55936120537913e-05;0.0;6.55936120537913e-05;180.61315435881937;195.48229418147008;14.869139822650709;351.3480288865042;366.2171687091549;14.869139822650709;561.699462890625;-29.73834523891344;0.0
569.672607421875;0.0;0.0;0.0;-6.535548903767642e-05;0.0;6.535548903767642e-05;182.91825394720271;200.11686759309708;17.19861364589437;352.35712999758084;369.5557398287779;17.198609831197075;569.672607421875;-34.39728883258044;0.0
563.2903442382812;0.0;0.0;0.0;-6.55936120537913e-05;0.0;6.55936120537913e-05;181.39484963061426;196.66858249119565;15.27373286058139;351.3480288865042;366.6217617470856;15.27373286058139;563.2903442382812;-30.5475313147748;0.0
373.15948486328125;0.0;0.0;0.0;-6.336899898732841e-05;0.0;6.336899898732841e-05;-0.0002501578143920885;0.0;0.0002501578143920885;348.5974337743765;373.15948486328125;24.562051088904752;373.15948486328125;-24.56236461571814;0.0
384.4696960449219;0.0;0.0;0.0;-6.55936120537913e-05;0.0;6.55936120537913e-05;-0.0002501578143920885;0.0;0.0002501578143920885;351.3480288865042;384.4696960449219;33.121667158417665;384.4696960449219;-33.12198290984412;0.0
384.1394958496094;0.0;0.0;0.0;-6.55936120537913e-05;0.0;6.55936120537913e-05;-0.0002501578143920885;0.0;0.0002501578143920885;351.3480288865042;384.1394958496094;32.791466963105165;384.1394958496094;-32.79178271453162;0.0
390.9145812988281;0.0;0.0;0.0;-6.54764031932892e-05;0.0;6.54764031932892e-05;-0.0002501578143920885;0.0;0.0002501578143920885;352.35712999758084;390.9145812988281;38.55745130124728;390.9145812988281;-38.55776693546488;0.0
375.9071960449219;0.0;0.0;0.0;-6.328901702619081e-05;0.0;6.328901702619081e-05;-0.0002501578143920885;0.0;0.0002501578143920885;348.5974337743765;375.9071960449219;27.309762270545377;375.9071960449219;-27.310075717376776;0.0
370.24591064453125;0.0;0.0;0.0;-6.083136141606138e-05;0.0;6.083136141606138e-05;-0.0002501578143920885;0.0;0.0002501578143920885;348.5974337743765;370.24591064453125;21.648476870154752;370.24591064453125;-21.648787859330582;0.0
362.1575012207031;0.0;0.0;0.0;-7.003061416026182e-05;0.0;7.003061416026182e-05;-0.0002501578143920885;0.0;0.0002501578143920885;347.00854167347876;362.1575012207031;15.148959547224365;362.1575012207031;-15.149279735652897;0.0
373.15948486328125;0.0;0.0;0.0;-6.336899898732841e-05;0.0;6.336899898732841e-05;-0.0002501578143920885;0.0;0.0002501578143920885;348.5974337743765;373.15948486328125;24.562051088904752;373.15948486328125;-24.56236461571814;0.0
378.1356506347656;0.0;0.0;0.0;-6.322152928324669e-05;0.0;6.322152928324669e-05;-0.0002501578143920885;0.0;0.0002501578143920885;348.5974337743765;378.1356506347656;29.538216860389127;378.1356506347656;-29.53853023973278;0.0
373.750732421875;0.0;0.0;0.0;-6.42625549291298e-05;0.0;6.42625549291298e-05;-0.0002501578143920885;0.0;0.0002501578143920885;352.3783342833155;373.750732421875;21.372398138559504;373.750732421875;-21.37271255892881;0.0
365.70367431640625;0.0;0.0;0.0;-6.461059170770194e-05;0.0;6.461059170770194e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;365.70367431640625;16.075935145218466;365.70367431640625;-16.076249913624565;0.0
366.84368896484375;0.0;0.0;0.0;-6.454310396475787e-05;0.0;6.454310396475787e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;366.84368896484375;17.215949793655966;366.84368896484375;-17.216264494574318;0.0
366.13873291015625;0.0;0.0;0.0;-6.461059170770194e-05;0.0;6.461059170770194e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;366.13873291015625;16.510993738968466;366.13873291015625;-16.511308507374565;0.0
359.3868713378906;0.0;0.0;0.0;-5.657379067726587e-05;0.0;5.657379067726587e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;359.3868713378906;9.759132166702841;359.3868713378906;-9.759438898307906;0.0
362.2937927246094;0.0;0.0;0.0;-5.9111428248532966e-05;0.0;5.9111428248532966e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;362.2937927246094;12.666053553421591;362.2937927246094;-12.666362822664212;0.0
358.8212585449219;0.0;0.0;0.0;-5.669144399331637e-05;0.0;5.669144399331637e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;358.8212585449219;9.193519373734091;358.8212585449219;-9.19382622299247;0.0
363.03887939453125;0.0;0.0;0.0;-5.9111428248532966e-05;0.0;5.9111428248532966e-05;-0.0002501578143920885;0.0;0.0002501578143920885;349.6277391711878;363.03887939453125;13.411140223343466;363.03887939453125;-13.411449492586087;0.0
