TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;Sum_Check;Total_Error_Before;Total_Error_After
161.71682739257812;161.77289005822308;161.71682739257812;-0.05606266564495854;0.0;0.0;0.0;161.71682739257812;0.05606266564495854;0.0
164.48826599121094;165.09964131400554;164.48826599121094;-0.6113753227946006;0.0;0.0;0.0;164.48826599121094;0.6113753227946006;0.0
323.1358642578125;164.49768830578725;163.0952034058233;-1.4024848999639516;161.44314575195312;160.04066085198917;-1.4024848999639516;323.1358642578125;2.8049697999279033;0.0
318.8967590332031;162.2902195319568;160.59097921177917;-1.699240320177637;160.00502014160156;158.30577982142393;-1.699240320177637;318.8967590332031;3.398480640355274;0.0
178.33462524414062;0.0;0.0;0.0;165.8702850341797;178.33462524414062;12.464340209960938;178.33462524414062;-12.464340209960938;0.0
177.42657470703125;0.0;0.0;0.0;165.6148223876953;177.42657470703125;11.811752319335938;177.42657470703125;-11.811752319335938;0.0
179.08253479003906;0.0;0.0;0.0;166.01828002929688;179.08253479003906;13.064254760742188;179.08253479003906;-13.064254760742188;0.0
250.61685180664062;162.33398312235158;164.5954011375918;2.261418015240224;83.7600326538086;86.02145066904882;2.261418015240224;250.61685180664062;-4.522836030480448;0.0
162.24278259277344;162.83836937813692;162.24278259277344;-0.59558678536348;0.0;0.0;0.0;162.24278259277344;0.59558678536348;0.0
163.10215759277344;163.1526796825748;163.10215759277344;-0.05052208980137607;0.0;0.0;0.0;163.10215759277344;0.05052208980137607;0.0
163.73312377929688;163.49378556674537;163.73312377929688;0.23933821255150178;0.0;0.0;0.0;163.73312377929688;-0.23933821255150178;0.0
164.1105499267578;165.21946767784112;164.1105499267578;-1.108917751083311;0.0;0.0;0.0;164.1105499267578;1.108917751083311;0.0
163.60723876953125;163.31796627702386;163.60723876953125;0.2892724925073935;0.0;0.0;0.0;163.60723876953125;-0.2892724925073935;0.0
164.4042510986328;165.10660248072548;164.4042510986328;-0.7023513820926723;0.0;0.0;0.0;164.4042510986328;0.7023513820926723;0.0
164.7346954345703;165.04378609596444;164.7346954345703;-0.3090906613941229;0.0;0.0;0.0;164.7346954345703;0.3090906613941229;0.0
164.44627380371094;165.1762508389535;164.44627380371094;-0.7299770352425696;0.0;0.0;0.0;164.44627380371094;0.7299770352425696;0.0
163.98475646972656;163.633559225336;163.98475646972656;0.351197244390562;0.0;0.0;0.0;163.98475646972656;-0.351197244390562;0.0
162.41610717773438;162.83497620281048;162.41610717773438;-0.41886902507610557;0.0;0.0;0.0;162.41610717773438;0.41886902507610557;0.0
162.67457580566406;162.83497620281048;162.67457580566406;-0.16040039714641807;0.0;0.0;0.0;162.67457580566406;0.16040039714641807;0.0
162.80322265625;162.83497620281048;162.80322265625;-0.03175354656048057;0.0;0.0;0.0;162.80322265625;0.03175354656048057;0.0
163.01690673828125;162.81281997598586;163.01690673828125;0.2040867622953897;0.0;0.0;0.0;163.01690673828125;-0.2040867622953897;0.0
163.10215759277344;163.1526796825748;163.10215759277344;-0.05052208980137607;0.0;0.0;0.0;163.10215759277344;0.05052208980137607;0.0
158.2460174560547;158.3099813960547;158.2460174560547;-0.06396394000000782;0.0;0.0;0.0;158.2460174560547;0.06396394000000782;0.0
159.27325439453125;159.91806727493477;159.27325439453125;-0.6448128804035207;0.0;0.0;0.0;159.27325439453125;0.6448128804035207;0.0
159.27325439453125;159.91806727493477;159.27325439453125;-0.6448128804035207;0.0;0.0;0.0;159.27325439453125;0.6448128804035207;0.0
161.8665313720703;162.3290641953012;161.8665313720703;-0.4625328232309016;0.0;0.0;0.0;161.8665313720703;0.4625328232309016;0.0
162.6701202392578;162.62830992184647;162.6701202392578;0.04181031741134689;0.0;0.0;0.0;162.6701202392578;-0.04181031741134689;0.0
161.6895751953125;161.86139744220168;161.6895751953125;-0.17182224688917813;0.0;0.0;0.0;161.6895751953125;0.17182224688917813;0.0
161.42506408691406;161.84016178595775;161.42506408691406;-0.41509769904368454;0.0;0.0;0.0;161.42506408691406;0.41509769904368454;0.0
161.38111877441406;161.84016178595775;161.38111877441406;-0.45904301154368454;0.0;0.0;0.0;161.38111877441406;0.45904301154368454;0.0
161.51312255859375;161.84016178595775;161.51312255859375;-0.32703922736399704;0.0;0.0;0.0;161.51312255859375;0.32703922736399704;0.0
160.0635986328125;160.1253642629993;160.0635986328125;-0.06176563018681236;0.0;0.0;0.0;160.0635986328125;0.06176563018681236;0.0
159.8881072998047;159.82026772789945;159.8881072998047;0.06783957190523893;0.0;0.0;0.0;159.8881072998047;-0.06783957190523893;0.0
161.8665313720703;162.3290641953012;161.8665313720703;-0.4625328232309016;0.0;0.0;0.0;161.8665313720703;0.4625328232309016;0.0
162.92759704589844;162.62830992184647;162.92759704589844;0.2992871240519719;0.0;0.0;0.0;162.92759704589844;-0.2992871240519719;0.0
162.1775665283203;162.59522907309892;162.1775665283203;-0.417662544778608;0.0;0.0;0.0;162.1775665283203;0.417662544778608;0.0
161.82223510742188;162.3290641953012;161.82223510742188;-0.5068290878793391;0.0;0.0;0.0;161.82223510742188;0.5068290878793391;0.0
162.62513732910156;162.62830992184647;162.62513732910156;-0.0031725927449031133;0.0;0.0;0.0;162.62513732910156;0.0031725927449031133;0.0
164.00503540039062;163.93725720668638;164.00503540039062;0.06777819370424254;0.0;0.0;0.0;164.00503540039062;-0.06777819370424254;0.0
164.7554168701172;165.48104471855365;164.7554168701172;-0.72562784843646;0.0;0.0;0.0;164.7554168701172;0.72562784843646;0.0
